t_s,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.63,0.978618,-0.27048,-0.708138,-0.109796,0.0796561,0.0301401,-0.53379,0.51903,0.0147591,0.200285,-0.141795,-0.0584904,0.0904891,-0.0621388,-0.0283503,1.00244,0.996948,0,0.12439,-0.0108643,0.173706,-0.586914,-0.195557,0.0325928,-0.071167,0.0217285,0.0101318,0.0057373,-0.00610352,0.0117188,0.0214844,-0.00756836,-0.0198975,-0.0227051,-0.026001,-0.0109863,0.901978
0.632,0.651361,0.340663,-0.992024,-0.108361,0.026552,0.0818089,-0.582987,0.483362,0.0996243,0.230417,-0.0248141,-0.205603,0.122056,0.00173791,-0.123794,1.0008,0.988403,0,0.1073,-0.012207,0.234253,-0.604248,-0.244507,0.0601807,-0.137207,0.0479736,0.00952148,0.010376,0.00732422,0.00610352,-0.0100098,0.0368652,0.0209961,-0.0637207,0.0283203,-0.0576172,0.901978
0.634,0.0701829,0.845349,-0.915532,-0.0495159,-0.0789384,0.128454,-0.578067,0.446465,0.131602,0.0957115,0.13825,-0.233962,0.0461956,0.0593116,-0.105507,0.998751,1.02246,0,0.133667,0.000976563,0.285034,-0.560303,-0.238159,-0.0302734,-0.104492,-0.0292969,-0.0179443,0.000610352,-0.00769043,-0.0202637,-0.0311279,-0.0302734,-0.00170898,0.00720215,-0.00939941,-0.0130615,0.901978
0.636,-0.515726,0.996755,-0.481029,0.0165053,-0.111949,0.0954437,-0.580527,0.414486,0.166041,-0.0425385,0.216237,-0.173699,-0.0260332,0.104288,-0.078255,0.99957,1.00342,0,0.114136,0.00158691,0.232178,-0.531494,-0.243774,-0.00732422,-0.129639,-0.0057373,0.0145264,0.0141602,-0.00183105,-0.00598145,0.00244141,0.0220947,0.00976563,0.00561523,0.00793457,-0.000366211,0.901855
0.638,-0.905281,0.773589,0.131692,0.0875499,-0.120561,0.0330106,-0.626034,0.437855,0.188179,-0.120526,0.230417,-0.109891,-0.0329758,0.109856,-0.0768804,0.999161,1.00537,0,0.119751,0.00769043,0.190674,-0.581299,-0.19165,0.0198975,-0.0718994,0.0275879,-0.00158691,0.0255127,-0.00292969,-0.00756836,-0.0195313,-0.0230713,0.0367432,0.0262451,0.0338135,0.0186768,0.901733
0.64,-0.972309,0.282309,0.690001,0.127737,-0.0904204,-0.0373164,-0.634644,0.393578,0.241066,-0.212692,0.171926,0.040766,-0.0849556,0.0815059,0.00344969,0.998751,0.99231,0,0.133545,0.000488281,0.23938,-0.58606,-0.23291,0.00732422,-0.0993652,0.0078125,0.00268555,0.00378418,-0.000732422,0.0032959,0.00756836,-0.00891113,0.0108643,0.00720215,0.0101318,0.010498,0.901611
0.642,-0.640321,-0.327257,0.967578,0.129172,-0.0258344,-0.103338,-0.642023,0.387428,0.254595,-0.20383,0.0620353,0.141795,-0.0746582,0.0362009,0.0384573,0.99957,0.979614,0,0.121948,-0.0012207,0.217651,-0.57666,-0.217163,0.03125,-0.0952148,0.0300293,-0.00146484,0.00183105,0.0183105,0.00817871,0.0189209,-0.02771,-0.0057373,0.00732422,0.0125732,0.0155029,0.901611
0.644,-0.0615086,-0.829578,0.891087,0.0595626,0.0760679,-0.135631,-0.614965,0.377589,0.237376,-0.104574,-0.0584904,0.163064,-0.0450111,0.0175776,0.0274335,1.00039,1.01111,0,0.146362,0.00744629,0.209595,-0.575928,-0.196167,-0.0020752,-0.0498047,0.00537109,-0.0162354,-0.012085,0.00170898,-0.0114746,0.0186768,-0.012207,-0.0281982,0.0205078,-0.0264893,0.0090332,0.901611
0.646,0.514938,-0.989658,0.47472,-0.00430573,0.10549,-0.101185,-0.621115,0.298873,0.322242,-0.0106346,-0.186106,0.19674,-0.0149403,-0.0806153,0.0955557,1.00121,0.993164,0,0.121582,-0.00390625,0.209473,-0.595581,-0.209473,0.0469971,-0.0878906,0.0430908,0.00415039,-0.000854492,-0.00402832,0.00769043,0.0144043,-0.0158691,0.00195313,0.0324707,-0.0020752,0.0401611,0.901611
0.648,0.915532,-0.768858,-0.146674,-0.0731975,0.110514,-0.0373164,-0.640793,0.295183,0.34561,0.113436,-0.216237,0.102801,0.0402385,-0.105723,0.0654849,0.99998,1.00391,0,0.120117,-0.00354004,0.166138,-0.619263,-0.183716,0.0522461,-0.0635986,0.0487061,0.00708008,0.0168457,-0.00683594,0.000976563,0.00769043,-0.03125,0.00476074,0.0257568,-0.0020752,0.0267334,0.901733
0.65,0.980984,-0.275212,-0.705772,-0.11482,0.0760679,0.0387516,-0.628494,0.242296,0.386198,0.207375,-0.186106,-0.0212692,0.0925555,-0.110038,0.0174823,0.99998,1.00415,0,0.131836,-0.00622559,0.228027,-0.58252,-0.229248,0.0153809,-0.0974121,0.00915527,0.0130615,0.0102539,-0.00891113,0.0129395,0.00512695,0.00244141,0.0012207,-0.00756836,-0.00769043,0.00537109,0.901855
0.652,0.653726,0.335143,-0.988869,-0.116255,0.0272696,0.0889851,-0.627264,0.229997,0.397267,0.194968,-0.0584904,-0.136478,0.0787132,-0.0312207,-0.0474924,0.997112,0.989258,0,0.108521,-0.0118408,0.205688,-0.580811,-0.210938,0.0255127,-0.102417,0.0136719,0.00854492,0.0065918,0.0109863,0.00756836,0.0098877,-0.0255127,-0.00354004,0.0133057,0.00744629,0.020874,0.901855
0.654,0.0749144,0.839041,-0.913955,-0.0509512,-0.0839618,0.134913,-0.626034,0.227537,0.398497,0.120526,0.0478558,-0.168381,0.0695745,-0.036106,-0.0334685,0.997932,1.02197,0,0.140137,0.00585938,0.19397,-0.576172,-0.178589,0.00939941,-0.0384521,0.0152588,-0.0152588,-0.00170898,-0.00537109,-0.0224609,0.0273438,-0.00878906,-0.0290527,0.00769043,-0.0344238,-0.0147705,0.901855
0.656,-0.508629,0.993601,-0.484972,0.0100467,-0.113384,0.103338,-0.585447,0.164811,0.420636,-0.00531731,0.161292,-0.155974,0.0047294,0.0479074,-0.0526368,0.998751,1.00281,0,0.119141,-0.00158691,0.20459,-0.650146,-0.196167,0.0314941,-0.0770264,0.0299072,0.00842285,0.00671387,-0.00537109,-0.00439453,-0.0206299,-0.0611572,-0.0123291,0.0158691,-0.0177002,0.0114746,0.901733
0.658,-0.901338,0.774378,0.12696,0.091138,-0.121996,0.0308578,-0.598976,0.143902,0.455074,-0.0708974,0.177244,-0.106346,0.0202406,0.0552478,-0.0754884,0.99998,1.00134,0,0.125488,0.010498,0.143188,-0.600586,-0.146973,0.0463867,-0.0214844,0.0568848,-0.00268555,0.0246582,-0.00268555,-0.0012207,-0.00305176,-0.0107422,0.0144043,0.0168457,0.0117188,0.015625,0.901733
0.66,-0.970732,0.285463,0.685269,0.131325,-0.0861147,-0.0452102,-0.592826,0.102084,0.490742,-0.141795,0.147112,-0.0053173,-0.01047,0.0609975,-0.0505275,0.99957,0.989502,0,0.144409,0.00390625,0.177979,-0.598755,-0.160522,0.0324707,-0.0161133,0.036377,0.00219727,0.00402832,-0.00366211,0.0137939,0.0107422,-0.00524902,0.00427246,0.0118408,0.000610352,0.0256348,0.901611
0.662,-0.642686,-0.324103,0.966789,0.128454,-0.0287049,-0.0997495,-0.580527,0.107004,0.473523,-0.141795,0.0531731,0.0886218,-0.0133405,0.0244682,-0.0111277,1.0008,0.977051,0,0.121216,-0.000976563,0.168701,-0.592041,-0.153198,0.0350342,-0.0319824,0.0340576,-0.00231934,0.000488281,0.0187988,0.00878906,-0.00134277,-0.0209961,0.0032959,0.024292,0.0220947,0.0330811,0.901489
0.664,-0.0646629,-0.828001,0.892664,0.0581274,0.0746327,-0.13276,-0.544859,0.0332081,0.511651,-0.102801,-0.0584904,0.161292,-0.0446739,0.0161423,0.0285316,1.00367,1.01013,0,0.147949,0.0078125,0.172607,-0.60791,-0.16394,0.0457764,-0.0159912,0.0535889,-0.0178223,-0.0128174,0.000610352,-0.0130615,-0.0159912,-0.0202637,0.0196533,0.0235596,0.0202637,0.010498,0.901489
0.666,0.514149,-0.991235,0.477086,-0.00358811,0.101185,-0.0975966,-0.431705,-0.100854,0.53256,0.0726699,-0.267638,0.194968,0.0690818,-0.166453,0.0973713,1.00449,0.992554,0,0.119995,0.00415039,0.227905,-0.585449,-0.234253,0.0157471,-0.114258,0.0198975,0.00268555,-0.00244141,0.00244141,0.0118408,0.00744629,-0.0699463,-0.010498,0.0672607,-0.00805664,0.0791016,0.901611
0.668,0.916321,-0.768858,-0.147463,-0.0688917,0.108361,-0.0394692,-0.434165,-0.138982,0.573147,0.175471,-0.239279,0.0638077,0.106579,-0.130918,0.0243385,1.00326,1.00671,0,0.11438,-0.00488281,0.191772,-0.555664,-0.19873,-0.00268555,-0.0843506,-0.00756836,0.0090332,0.0183105,-0.00976563,0.000732422,0.00952148,-0.0423584,-0.00012207,0.0379639,-0.0098877,0.0386963,0.901611
0.67,0.981772,-0.277577,-0.704195,-0.103338,0.0760679,0.0272696,-0.423096,-0.188179,0.611275,0.253458,-0.166609,-0.0868494,0.150121,-0.090541,-0.0595797,1.00285,1.00061,0,0.120605,-0.0098877,0.255737,-0.525879,-0.238525,-0.0197754,-0.11792,-0.0296631,0.00793457,0.00537109,-0.00976563,0.0090332,0.00463867,-0.0172119,-0.0174561,0.0107422,-0.0272217,0.0197754,0.901733
0.672,0.656881,0.334355,-0.991235,-0.104055,0.0236815,0.0803737,-0.425556,-0.204168,0.629724,0.223327,-0.0389936,-0.184333,0.119272,-0.0153121,-0.10396,1.0008,0.991089,0,0.103149,-0.010376,0.235718,-0.57251,-0.247925,-0.0118408,-0.144775,-0.0222168,0.010498,0.0117188,0.00854492,0.00292969,0.0410156,-0.00891113,-0.00549316,0.0135498,0.00305176,0.0164795,0.901855
0.674,0.0764915,0.838252,-0.914744,-0.0495159,-0.0746327,0.124149,-0.420636,-0.189409,0.610045,0.097484,0.101029,-0.198513,0.0479681,0.0263962,-0.0743642,0.997522,1.02246,0,0.127197,0.000488281,0.241455,-0.551514,-0.216431,-0.032959,-0.0892334,-0.0324707,-0.0145264,0.0012207,-0.0090332,-0.0166016,0.0339355,-0.00915527,-0.0333252,0.0130615,-0.0423584,-0.00354004,0.901855
0.676,-0.507052,0.996755,-0.489703,0.0172229,-0.109796,0.0925733,-0.367749,-0.254596,0.622345,-0.0301314,0.21092,-0.180788,-0.0129085,0.101124,-0.0882152,0.998341,1.00452,0,0.113037,0.00500488,0.251587,-0.562988,-0.228271,0.010498,-0.115234,0.0155029,0.00854492,0.00830078,0.000488281,-0.00378418,0.0321045,-0.000854492,0.00170898,0.019165,0.00219727,0.0153809,0.901855
0.678,-0.902915,0.776744,0.126172,0.0846794,-0.116255,0.0315754,-0.361599,-0.277964,0.639564,-0.124071,0.226872,-0.102801,-0.0393911,0.110617,-0.0712259,0.997932,1.00867,0,0.117676,0.00732422,0.184937,-0.602051,-0.188721,0.027832,-0.0710449,0.0351563,0.00109863,0.027832,-0.000732422,-0.0057373,-0.00402832,-0.0206299,0.0217285,0.0270996,0.0209961,0.0213623,0.901855
0.68,-0.971521,0.291772,0.679749,0.127737,-0.0868323,-0.0409045,-0.339461,-0.333311,0.672772,-0.207375,0.193196,0.0141795,-0.0796383,0.106363,-0.026725,0.997112,0.98999,0,0.133545,0.000732422,0.222534,-0.598633,-0.216309,0.0300293,-0.0827637,0.0307617,0.00134277,0.0012207,0.000488281,0.00708008,0.0119629,-0.0159912,-0.00622559,0.0228271,-0.0057373,0.0299072,0.901733
0.682,-0.647418,-0.319372,0.966789,0.131325,-0.0287049,-0.10262,-0.319782,-0.337001,0.656783,-0.198513,0.0797596,0.118753,-0.067188,0.0510547,0.0161333,0.997932,0.980225,0,0.123169,-0.00280762,0.231201,-0.588623,-0.213501,0.0339355,-0.090332,0.0311279,-0.00231934,0.000610352,0.0164795,0.0134277,-0.0147705,-0.0340576,0.00146484,0.0273438,0.0179443,0.0407715,0.901489
0.684,-0.0709715,-0.824058,0.895029,0.0581274,0.0760679,-0.134195,-0.328391,-0.312402,0.640794,-0.120526,-0.0141795,0.134705,-0.0623983,0.0618885,0.000509806,0.99957,1.00867,0,0.151245,0.00878906,0.156128,-0.588379,-0.165405,0.0198975,-0.0141602,0.0286865,-0.0163574,-0.00976563,-0.000732422,-0.0133057,0.0383301,0.00439453,-0.0479736,0.0164795,-0.0487061,0.00317383,0.901367
0.686,0.507052,-0.988869,0.481818,-0.00143524,0.104055,-0.10262,-0.16727,-0.398497,0.565768,-0.0141795,-0.148885,0.163064,-0.0156147,-0.0448294,0.0604441,1.0008,0.991577,0,0.123047,0.00134277,0.191406,-0.597656,-0.188599,0.0565186,-0.0655518,0.0578613,0.0057373,0.000488281,-0.000976563,0.0115967,0.0321045,-0.0183105,-0.0168457,0.0274658,-0.0178223,0.0390625,0.901367
0.688,0.911589,-0.771224,-0.140366,-0.0717622,0.110514,-0.0387516,-0.217698,-0.407107,0.624804,0.0744423,-0.170154,0.0957115,0.0026801,-0.05964,0.0569599,1.0008,1.00427,0,0.123413,-0.00549316,0.138794,-0.603638,-0.144165,0.0529785,-0.020752,0.0474854,0.00830078,0.0194092,-0.00720215,0.00366211,0.00708008,-0.0114746,0.00756836,0.0152588,0.000366211,0.0189209,0.901489
0.69,0.979407,-0.283886,-0.695521,-0.111949,0.0746327,0.0373164,-0.153741,-0.450154,0.603896,0.180788,-0.157747,-0.0230417,0.0688394,-0.0831141,0.0142747,0.999161,0.996704,0,0.132324,-0.0065918,0.191162,-0.599609,-0.189819,0.0456543,-0.0574951,0.0390625,0.00952148,0.00488281,-0.0112305,0.015625,0.0236816,0.00683594,-0.0172119,-0.0065918,-0.0284424,0.0090332,0.901489
0.692,0.658458,0.328835,-0.987292,-0.11482,0.0301401,0.0846794,-0.125453,-0.467373,0.592826,0.184333,-0.0531731,-0.13116,0.0695138,-0.023033,-0.0464809,1.00285,0.98938,0,0.10791,-0.012085,0.223267,-0.583862,-0.193481,0.0328369,-0.0855713,0.020752,0.00646973,0.00744629,0.0106201,0.00732422,-0.0317383,-0.00170898,0.00805664,0.000976563,0.0186768,0.00830078,0.901611
0.694,0.0828001,0.834309,-0.917109,-0.0495159,-0.0775032,0.127019,-0.132832,-0.447695,0.580527,0.0850769,0.0602628,-0.14534,0.035561,-0.0172404,-0.0183206,0.998341,1.01953,0,0.133179,0.00756836,0.16687,-0.565674,-0.165039,-0.0157471,-0.0318604,-0.00817871,-0.015625,-0.000244141,-0.00219727,-0.0178223,0.0233154,-0.00268555,-0.0357666,0.0267334,-0.0379639,0.00891113,0.901733
0.696,-0.501532,0.993601,-0.492069,0.0129172,-0.111231,0.0983142,-0.0725659,-0.474753,0.547319,-0.00708974,0.154202,-0.147112,0.00582745,0.0429705,-0.048798,0.99957,0.999634,0,0.11853,0.000244141,0.131592,-0.612793,-0.171509,0.0283203,-0.0529785,0.0285645,0.00756836,0.00952148,-0.00231934,-0.00524902,-0.0405273,-0.00219727,-0.000854492,0.0213623,-0.00317383,0.0161133,0.901733
0.698,-0.899761,0.776744,0.123017,0.0861147,-0.115537,0.0294225,-0.00983944,-0.537479,0.547319,-0.0886218,0.168381,-0.0797596,-0.00250715,0.0528443,-0.0503371,1.0008,1.005,0,0.123169,0.00952148,0.135254,-0.595703,-0.141602,0.03479,-0.0184326,0.0443115,0.000488281,0.0274658,-0.0012207,0.00012207,0.00939941,-0.0131836,0.00354004,0.0155029,0.00231934,0.015625,0.901733
0.7,-0.973098,0.29256,0.680538,0.127019,-0.085397,-0.0416221,0.0688761,-0.578067,0.509191,-0.21801,0.148885,0.069125,-0.0909905,0.0634876,0.0275029,0.99998,0.990356,0,0.140991,-0.000366211,0.197388,-0.61792,-0.212524,0.0426025,-0.0715332,0.0422363,0.00244141,0.00390625,0.000366211,0.0153809,0.0574951,0.00622559,-0.0313721,-0.0198975,-0.0310059,-0.0045166,0.901855
0.702,-0.649783,-0.32016,0.969944,0.127019,-0.0287049,-0.0983142,0.135292,-0.587907,0.452614,-0.226872,0.0248141,0.202058,-0.0998527,-0.00389078,0.103743,1.00694,0.981567,0,0.124268,-0.00427246,0.255859,-0.571411,-0.245483,0.0133057,-0.121216,0.0090332,-0.00231934,0.00305176,0.0148926,0.0131836,-0.0078125,0.0256348,0.00866699,-0.0220947,0.0235596,-0.00891113,0.901733
0.704,-0.0725486,-0.826424,0.898972,0.0559745,0.0710446,-0.127019,0.109464,-0.563308,0.453844,-0.0903942,-0.0921667,0.182561,-0.0344197,-0.0211221,0.0555418,1.00244,1.01111,0,0.142578,0.0123291,0.212402,-0.526855,-0.202026,-0.0447998,-0.0594482,-0.0324707,-0.0181885,-0.00842285,0.00695801,-0.0137939,0.0345459,0.0135498,-0.0408936,0.0100098,-0.0339355,-0.00378418,0.901733
0.706,0.505475,-0.990447,0.484972,-0.00358811,0.104773,-0.101185,0.17711,-0.601436,0.424326,0.0212692,-0.202058,0.180788,0.0176811,-0.0972849,0.0796037,1.00244,0.991333,0,0.113647,-0.00183105,0.184204,-0.57312,-0.223633,0.0362549,-0.109985,0.0344238,0.00146484,0.000976563,-0.00427246,0.0114746,-0.0270996,0.0286865,0.0146484,0.032959,0.010376,0.0444336,0.901489
0.708,0.912378,-0.774378,-0.138,-0.0710446,0.106208,-0.0351635,0.212778,-0.627264,0.414486,0.132933,-0.219782,0.0868494,0.0618881,-0.113574,0.0516859,1.00162,1.00928,0,0.117065,-0.00512695,0.193726,-0.591675,-0.196899,0.0220947,-0.079834,0.0169678,0.0098877,0.0213623,-0.00610352,0.000366211,0.00292969,-0.0167236,0.00817871,0.0168457,0.0020752,0.0172119,0.901489
0.71,0.981772,-0.28704,-0.694732,-0.114102,0.0760679,0.038034,0.271815,-0.629724,0.35791,0.237506,-0.171926,-0.0655801,0.123405,-0.0958583,-0.0275462,1.00121,0.99707,0,0.131104,-0.00524902,0.252808,-0.588135,-0.252197,0.0146484,-0.121094,0.00939941,0.0065918,0.00268555,-0.00976563,0.015625,0.00964355,0.0169678,-0.00915527,-0.0145264,-0.0189209,0.00109863,0.901489
0.712,0.663189,0.324892,-0.988081,-0.112667,0.0337282,0.0789384,0.305023,-0.603896,0.298873,0.242824,-0.0708974,-0.171926,0.130157,-0.0371692,-0.0929879,0.99957,0.98938,0,0.0981445,-0.00964355,0.237183,-0.609741,-0.245239,0.0330811,-0.147095,0.0234375,0.00976563,0.0078125,0.0195313,0.00354004,0.0125732,0.0129395,-0.00354004,-0.0111084,0.0159912,-0.00756836,0.901489
0.714,0.0867429,0.831944,-0.918687,-0.0516688,-0.0789384,0.130607,0.245986,-0.619885,0.373899,0.115208,0.0708974,-0.186106,0.0635396,-0.00804099,-0.0554986,0.997522,1.02112,0,0.135864,0.00476074,0.228516,-0.561401,-0.222778,-0.0177002,-0.0869141,-0.0129395,-0.0133057,0,-0.00561523,-0.0214844,0.0344238,-0.0146484,-0.0396729,0.0219727,-0.0452881,0.000488281,0.901611
0.716,-0.498378,0.995967,-0.497589,0.0136348,-0.112667,0.0990319,0.319782,-0.619885,0.300103,0.00354487,0.170154,-0.173699,0.0171797,0.0574872,-0.0746669,0.998341,1.00366,0,0.115845,0.00146484,0.241089,-0.601074,-0.219482,0.0458984,-0.103638,0.0473633,0.00842285,0.00939941,-0.00231934,-0.00256348,0.0253906,-0.0263672,0.00927734,0.0147705,0.00695801,0.012207,0.901733
0.718,-0.899761,0.782264,0.117497,0.0889851,-0.124866,0.0358811,0.35791,-0.640794,0.282884,-0.0868494,0.212692,-0.125843,0.00213577,0.0878261,-0.0899618,0.998341,1.00818,0,0.121582,0.00280762,0.150146,-0.614502,-0.182983,0.0491943,-0.0614014,0.052002,0.00146484,0.0275879,0.000854492,-0.00866699,-0.0153809,-0.0255127,0.0187988,0.0111084,0.0196533,0.00244141,0.901733
0.72,-0.972309,0.29808,0.674229,0.128454,-0.0868323,-0.0416221,0.384968,-0.621115,0.236147,-0.180788,0.161292,0.0194968,-0.0523341,0.0744594,-0.0221253,0.997932,0.990234,0,0.139526,0.00341797,0.219849,-0.593506,-0.218018,0.0253906,-0.0784912,0.0288086,-0.00146484,0.00292969,-0.00305176,0.00939941,0.00830078,0.00939941,0.0155029,-0.00708008,0.0124512,0.00231934,0.901733
0.722,-0.652149,-0.312275,0.964424,0.132042,-0.0279873,-0.104055,0.409567,-0.627264,0.217698,-0.179016,0.0762147,0.102801,-0.0469736,0.0482275,-0.00125391,0.999161,0.979004,0,0.126587,-0.00378418,0.242554,-0.605347,-0.184448,0.0462646,-0.0578613,0.0424805,-0.00280762,0.00109863,0.0159912,0.0141602,-0.0395508,0.00756836,-0.00280762,0.010498,0.0131836,0.0246582,0.901733
0.724,-0.0788572,-0.820115,0.898972,0.0595626,0.0753503,-0.134913,0.381278,-0.602666,0.221387,-0.0921667,-0.0248141,0.116981,-0.032604,0.0505362,-0.0179322,1.00121,1.00879,0,0.148438,0.0119629,0.177002,-0.569702,-0.16394,0.0177002,-0.0155029,0.0296631,-0.0187988,-0.00878906,0.00390625,-0.0129395,0.0288086,-0.0230713,-0.0163574,0.0344238,-0.0124512,0.0214844,0.901611
0.726,0.499955,-0.985715,0.48576,-0.0064586,0.0997495,-0.0932909,0.407107,-0.515341,0.108234,0,-0.120526,0.120526,-0.0064586,-0.0207762,0.0272348,1.00285,0.987793,0,0.122559,0.0057373,0.177124,-0.594604,-0.154297,0.0393066,-0.0317383,0.0450439,0.00256348,0.00183105,0.00305176,0.0142822,0.0233154,-0.0257568,-0.0115967,0.0212402,-0.00854492,0.0355225,0.901489
0.728,0.906858,-0.775166,-0.131692,-0.0717622,0.106208,-0.0344459,0.512881,-0.608815,0.0959346,0.0638077,-0.182561,0.118753,-0.00795451,-0.0763528,0.0843073,1.00162,1.00586,0,0.122192,-0.00158691,0.111084,-0.609497,-0.114258,0.0556641,0.00793457,0.0540771,0.0108643,0.0203857,-0.00585938,0.0057373,0.0065918,-0.0288086,0.00463867,0.0302734,-0.0012207,0.0360107,0.901367
0.73,0.980984,-0.290195,-0.690789,-0.113384,0.0818089,0.0315754,0.501811,-0.574377,0.0725659,0.157747,-0.163064,0.0053173,0.0443625,-0.0812552,0.0368927,1.00244,0.998657,0,0.130981,-0.0106201,0.174805,-0.624268,-0.159668,0.0411377,-0.0286865,0.0305176,0.0115967,0.00842285,-0.00622559,0.0146484,0.0388184,0.0123291,-0.0178223,-0.000366211,-0.0240479,0.0142822,0.901367
0.732,0.664766,0.321737,-0.986504,-0.11482,0.0308578,0.0839618,0.541169,-0.539939,-0.0012299,0.194968,-0.0531731,-0.141795,0.0801484,-0.0223153,-0.0578331,1.00121,0.98877,0,0.106689,-0.0119629,0.209473,-0.645264,-0.196167,0.0637207,-0.0894775,0.0517578,0.00646973,0.00756836,0.0106201,0.0057373,-0.0227051,0.0488281,0.0134277,-0.0297852,0.0240479,-0.0240479,0.901367
0.734,0.0930515,0.828789,-0.921841,-0.053104,-0.0796561,0.13276,0.52026,-0.507961,-0.0122993,0.104574,0.0815321,-0.186106,0.0514697,0.001876,-0.0533457,0.99957,1.0188,0,0.130371,0.00598145,0.195557,-0.57019,-0.179321,0.00378418,-0.0489502,0.00976563,-0.0144043,0.0020752,-0.00170898,-0.019165,-0.00488281,-0.017334,-0.00244141,0.0159912,-0.00415039,-0.00317383,0.901489
0.736,-0.4968,0.997544,-0.500743,0.0129172,-0.108361,0.0954437,0.543629,-0.413256,-0.130373,-0.0602628,0.239279,-0.179016,-0.0473456,0.130918,-0.0835723,1.0008,1.00269,0,0.114258,0.00012207,0.235718,-0.552734,-0.233398,0.00512695,-0.119141,0.00524902,0.00488281,0.00805664,-0.00378418,-0.00476074,0.00756836,-0.0310059,0.00354004,0.036499,-0.000244141,0.0317383,0.901611
0.738,-0.901338,0.785418,0.11592,0.0832442,-0.116255,0.0330106,0.587906,-0.423096,-0.164811,-0.177244,0.242824,-0.0655801,-0.0939994,0.126569,-0.0325695,1.0008,1.01233,0,0.116333,0.00622559,0.203491,-0.548828,-0.203247,0.00830078,-0.0869141,0.0145264,0.00390625,0.0279541,-0.00158691,-0.00549316,-0.00415039,-0.0307617,0.0126953,0.0410156,0.0111084,0.0355225,0.901733
0.74,-0.975464,0.300446,0.675018,0.122713,-0.0875499,-0.0351635,0.619885,-0.418176,-0.201708,-0.246369,0.179016,0.0673526,-0.123655,0.0914661,0.0321891,1.00039,0.991211,0,0.129517,0.000244141,0.243896,-0.554077,-0.237793,-0.00842285,-0.108276,-0.00817871,0.000854492,0.00195313,-0.000610352,0.00524902,0.0233154,-0.0239258,-0.0045166,0.0150146,-0.00512695,0.0202637,0.901855
0.742,-0.656092,-0.312275,0.968367,0.128454,-0.0294225,-0.0990319,0.632184,-0.400957,-0.231227,-0.214465,0.040766,0.173699,-0.0860104,0.0113435,0.0746669,0.99957,0.981323,0,0.119507,-0.00488281,0.261841,-0.584839,-0.248413,0.00524902,-0.128906,0.000366211,-0.00268555,-0.000854492,0.0178223,0.0128174,0.0111084,0.00134277,0.00366211,0.012085,0.0214844,0.0249023,0.901855
0.744,-0.0828001,-0.822481,0.905281,0.0602803,0.0760679,-0.136348,0.619885,-0.398497,-0.221387,-0.104574,-0.0903942,0.194968,-0.0442935,-0.0143263,0.0586198,1.00039,1.01221,0,0.146118,0.00646973,0.242065,-0.565186,-0.219238,-0.0214844,-0.0731201,-0.0150146,-0.0214844,-0.00720215,-0.00219727,-0.0136719,0.0262451,-0.0125732,-0.0281982,0.0163574,-0.0303955,0.00268555,0.901733
0.746,0.498378,-0.989658,0.49128,-0.00215287,0.104055,-0.101902,0.606355,-0.34315,-0.263205,0.0265865,-0.202058,0.175471,0.0244337,-0.0980025,0.0735688,1.00039,0.991577,0,0.12085,0,0.240601,-0.561401,-0.225952,0.00244141,-0.105103,0.00244141,0.00146484,-0.00012207,-0.00231934,0.010498,0.0360107,0.0012207,-0.0126953,0.0157471,-0.0150146,0.0262451,0.901733
0.748,0.908435,-0.776744,-0.131692,-0.0760679,0.111231,-0.0351635,0.637104,-0.34684,-0.290263,0.111663,-0.209147,0.097484,0.0355955,-0.097916,0.0623205,0.99998,1.00891,0,0.126465,0.00012207,0.168823,-0.593994,-0.177002,0.0290527,-0.0505371,0.0291748,0.0102539,0.0213623,-0.00512695,0.00683594,-0.0168457,-0.00964355,0.0216064,0.0256348,0.0164795,0.0324707,0.901489
0.75,0.982561,-0.295715,-0.686846,-0.116972,0.0803737,0.0365987,0.660472,-0.307482,-0.35299,0.214465,-0.191423,-0.0230417,0.0974924,-0.111049,0.013557,0.99998,0.996094,0,0.133667,-0.00634766,0.220947,-0.622559,-0.22229,0.0397949,-0.088623,0.0334473,0.00671387,0.00305176,-0.00976563,0.0134277,0.0211182,-0.000488281,-0.0141602,0.00476074,-0.0239258,0.0181885,0.901367
